name,group,year,value
肯尼亚,africa,20200322,15
肯尼亚,africa,20200323,16
肯尼亚,africa,20200324,16
肯尼亚,africa,20200325,28
梵蒂冈,europe,20200306,1
不丹,asia,20200306,1
不丹,asia,20200307,1
不丹,asia,20200308,1
不丹,asia,20200309,1
不丹,asia,20200310,1
不丹,asia,20200311,1
不丹,asia,20200312,1
不丹,asia,20200313,1
不丹,asia,20200314,1
不丹,asia,20200315,1
不丹,asia,20200316,1
不丹,asia,20200317,1
不丹,asia,20200318,1
不丹,asia,20200319,1
不丹,asia,20200320,1
不丹,asia,20200321,2
科特迪瓦,africa,20200312,1
科特迪瓦,africa,20200313,1
科特迪瓦,africa,20200314,1
科特迪瓦,africa,20200315,4
科特迪瓦,africa,20200316,4
科特迪瓦,africa,20200317,6
科特迪瓦,africa,20200318,6
科特迪瓦,africa,20200319,6
科特迪瓦,africa,20200320,6
科特迪瓦,africa,20200321,14
科特迪瓦,africa,20200322,14
科特迪瓦,africa,20200323,14
科特迪瓦,africa,20200324,14
科特迪瓦,africa,20200325,73
尼泊尔,asia,20200128,1
尼泊尔,asia,20200129,1
尼泊尔,asia,20200130,1
尼泊尔,asia,20200131,1
尼泊尔,asia,20200201,1
尼泊尔,asia,20200202,1
尼泊尔,asia,20200203,1
尼泊尔,asia,20200204,1
尼泊尔,asia,20200205,1
尼泊尔,asia,20200206,1
尼泊尔,asia,20200207,1
尼泊尔,asia,20200208,1
尼泊尔,asia,20200209,1
尼泊尔,asia,20200210,1
尼泊尔,asia,20200211,1
尼泊尔,asia,20200212,1
尼泊尔,asia,20200213,1
尼泊尔,asia,20200214,1
尼泊尔,asia,20200215,1
尼泊尔,asia,20200216,1
尼泊尔,asia,20200217,1
尼泊尔,asia,20200218,1
尼泊尔,asia,20200219,1
尼泊尔,asia,20200220,1
尼泊尔,asia,20200221,1
尼泊尔,asia,20200222,1
尼泊尔,asia,20200223,1
尼泊尔,asia,20200224,1
尼泊尔,asia,20200225,1
尼泊尔,asia,20200226,1
尼泊尔,asia,20200227,1
尼泊尔,asia,20200228,1
尼泊尔,asia,20200229,1
尼泊尔,asia,20200301,1
尼泊尔,asia,20200302,1
尼泊尔,asia,20200303,1
尼泊尔,asia,20200304,1
尼泊尔,asia,20200305,1
尼泊尔,asia,20200306,1
尼泊尔,asia,20200307,1
尼泊尔,asia,20200308,1
尼泊尔,asia,20200309,1
尼泊尔,asia,20200310,1
尼泊尔,asia,20200311,1
尼泊尔,asia,20200312,1
尼泊尔,asia,20200313,1
尼泊尔,asia,20200314,1
尼泊尔,asia,20200315,1
尼泊尔,asia,20200316,1
尼泊尔,asia,20200317,1
尼泊尔,asia,20200318,1
尼泊尔,asia,20200319,1
尼泊尔,asia,20200320,1
尼泊尔,asia,20200321,1
尼泊尔,asia,20200322,1
尼泊尔,asia,20200323,2
蒙古,asia,20200310,1
蒙古,asia,20200311,1
蒙古,asia,20200312,1
蒙古,asia,20200313,1
蒙古,asia,20200314,1
蒙古,asia,20200315,1
蒙古,asia,20200316,1
蒙古,asia,20200317,4
蒙古,asia,20200318,6
蒙古,asia,20200319,6
蒙古,asia,20200320,6
蒙古,asia,20200321,10
蒙古,asia,20200322,10
蒙古,asia,20200323,10
蒙古,asia,20200324,10
蒙古,asia,20200325,10
约旦,me,20200302,1
约旦,me,20200303,1
约旦,me,20200304,1
约旦,me,20200305,1
约旦,me,20200306,1
约旦,me,20200307,1
约旦,me,20200308,1
约旦,me,20200309,1
约旦,me,20200310,1
约旦,me,20200311,1
约旦,me,20200312,1
约旦,me,20200313,1
约旦,me,20200314,1
约旦,me,20200315,7
约旦,me,20200316,13
约旦,me,20200317,30
约旦,me,20200318,49
约旦,me,20200319,57
约旦,me,20200320,70
约旦,me,20200321,84
约旦,me,20200322,99
约旦,me,20200323,112
约旦,me,20200324,127
约旦,me,20200325,153
加蓬,africa,20200313,1
加蓬,africa,20200314,1
加蓬,africa,20200315,1
加蓬,africa,20200316,1
加蓬,africa,20200317,1
加蓬,africa,20200318,3
加蓬,africa,20200319,3
加蓬,africa,20200320,4
加蓬,africa,20200321,4
加蓬,africa,20200322,5
多哥,africa,20200306,1
多哥,africa,20200307,1
多哥,africa,20200308,1
多哥,africa,20200309,1
多哥,africa,20200310,1
多哥,africa,20200311,1
多哥,africa,20200312,1
多哥,africa,20200313,1
多哥,africa,20200314,1
多哥,africa,20200315,1
多哥,africa,20200316,1
多哥,africa,20200317,1
多哥,africa,20200318,1
多哥,africa,20200319,1
多哥,africa,20200320,9
多哥,africa,20200321,16
列支敦士登公国,europe,20200306,50
列支敦士登公国,europe,20200307,50
列支敦士登公国,europe,20200308,50
列支敦士登公国,europe,20200309,50
列支敦士登公国,europe,20200310,50
列支敦士登公国,europe,20200311,50
列支敦士登公国,europe,20200312,50
列支敦士登公国,europe,20200313,50
列支敦士登公国,europe,20200314,50
列支敦士登公国,europe,20200315,50
列支敦士登公国,europe,20200316,50
列支敦士登公国,europe,20200317,50
列支敦士登公国,europe,20200318,19
列支敦士登公国,europe,20200319,19
列支敦士登公国,europe,20200320,19
列支敦士登公国,europe,20200321,28
列支敦士登公国,europe,20200322,37
列支敦士登公国,europe,20200323,37
列支敦士登公国,europe,20200324,51
圭亚那,africa,20200312,1
圭亚那,africa,20200313,1
圭亚那,africa,20200314,1
圭亚那,africa,20200315,1
圭亚那,africa,20200316,4
圭亚那,africa,20200317,4
圭亚那,africa,20200318,7
