name,group,year,value
澳大利亚,au,3/15/20,272
澳大利亚,au,3/16/20,368
澳大利亚,au,3/17/20,449
澳大利亚,au,3/18/20,556
澳大利亚,au,3/19/20,636
澳大利亚,au,3/20/20,877
澳大利亚,au,3/21/20,1051
澳大利亚,au,3/22/20,1353
澳大利亚,au,3/23/20,1709
澳大利亚,au,3/24/20,2136
澳大利亚,au,3/25/20,2423
马来西亚,asia,1/28/20,4
马来西亚,asia,1/29/20,7
马来西亚,asia,1/30/20,8
马来西亚,asia,1/31/20,8
马来西亚,asia,2/1/20,8
马来西亚,asia,2/2/20,8
马来西亚,asia,2/3/20,8
马来西亚,asia,2/4/20,10
马来西亚,asia,2/5/20,12
马来西亚,asia,2/6/20,14
马来西亚,asia,2/7/20,15
马来西亚,asia,2/8/20,16
马来西亚,asia,2/9/20,17
马来西亚,asia,2/10/20,18
马来西亚,asia,2/11/20,18
马来西亚,asia,2/12/20,18
马来西亚,asia,2/13/20,19
马来西亚,asia,2/14/20,19
马来西亚,asia,2/15/20,21
马来西亚,asia,2/16/20,22
马来西亚,asia,2/17/20,22
马来西亚,asia,2/18/20,22
马来西亚,asia,2/19/20,22
马来西亚,asia,2/20/20,22
马来西亚,asia,2/21/20,22
马来西亚,asia,2/22/20,22
马来西亚,asia,2/23/20,22
马来西亚,asia,2/24/20,22
马来西亚,asia,2/25/20,22
马来西亚,asia,2/26/20,22
马来西亚,asia,2/27/20,23
马来西亚,asia,2/28/20,25
马来西亚,asia,2/29/20,25
马来西亚,asia,3/1/20,29
马来西亚,asia,3/2/20,29
马来西亚,asia,3/3/20,36
马来西亚,asia,3/4/20,50
马来西亚,asia,3/5/20,55
马来西亚,asia,3/6/20,55
马来西亚,asia,3/7/20,93
马来西亚,asia,3/8/20,99
马来西亚,asia,3/9/20,117
马来西亚,asia,3/10/20,129
马来西亚,asia,3/11/20,149
马来西亚,asia,3/12/20,158
马来西亚,asia,3/13/20,197
马来西亚,asia,3/14/20,238
马来西亚,asia,3/15/20,428
马来西亚,asia,3/16/20,553
马来西亚,asia,3/17/20,673
马来西亚,asia,3/18/20,790
马来西亚,asia,3/19/20,900
马来西亚,asia,3/20/20,1030
马来西亚,asia,3/21/20,1183
马来西亚,asia,3/22/20,1306
马来西亚,asia,3/23/20,1518
马来西亚,asia,3/24/20,1624
马来西亚,asia,3/25/20,1796
加拿大,na,1/28/20,2
加拿大,na,1/29/20,2
加拿大,na,1/30/20,3
加拿大,na,1/31/20,3
加拿大,na,2/1/20,4
加拿大,na,2/2/20,4
加拿大,na,2/3/20,4
加拿大,na,2/4/20,4
加拿大,na,2/5/20,5
加拿大,na,2/6/20,5
加拿大,na,2/7/20,5
加拿大,na,2/8/20,5
加拿大,na,2/9/20,7
加拿大,na,2/10/20,7
加拿大,na,2/11/20,7
加拿大,na,2/12/20,7
加拿大,na,2/13/20,7
加拿大,na,2/14/20,7
加拿大,na,2/15/20,8
加拿大,na,2/16/20,8
加拿大,na,2/17/20,8
加拿大,na,2/18/20,8
加拿大,na,2/19/20,8
加拿大,na,2/20/20,8
加拿大,na,2/21/20,8
加拿大,na,2/22/20,8
加拿大,na,2/23/20,8
加拿大,na,2/24/20,10
加拿大,na,2/25/20,11
加拿大,na,2/26/20,11
加拿大,na,2/27/20,12
加拿大,na,2/28/20,14
加拿大,na,2/29/20,16
加拿大,na,3/1/20,20
加拿大,na,3/2/20,24
加拿大,na,3/3/20,27
加拿大,na,3/4/20,33
加拿大,na,3/5/20,34
加拿大,na,3/6/20,48
加拿大,na,3/7/20,54
加拿大,na,3/8/20,60
加拿大,na,3/9/20,66
加拿大,na,3/10/20,77
加拿大,na,3/11/20,97
加拿大,na,3/12/20,118
加拿大,na,3/13/20,158
加拿大,na,3/14/20,225
加拿大,na,3/15/20,253
加拿大,na,3/16/20,313
加拿大,na,3/17/20,436
加拿大,na,3/18/20,597
加拿大,na,3/19/20,727
加拿大,na,3/20/20,923
加拿大,na,3/21/20,1146
加拿大,na,3/22/20,1377
加拿大,na,3/23/20,1472
加拿大,na,3/24/20,2091
加拿大,na,3/25/20,2892
芬兰,europe,1/30/20,1
芬兰,europe,1/31/20,1
芬兰,europe,2/1/20,1
芬兰,europe,2/2/20,1
芬兰,europe,2/3/20,1
芬兰,europe,2/4/20,1
芬兰,europe,2/5/20,1
芬兰,europe,2/6/20,1
芬兰,europe,2/7/20,1
芬兰,europe,2/8/20,1
芬兰,europe,2/9/20,1
芬兰,europe,2/10/20,1
芬兰,europe,2/11/20,1
芬兰,europe,2/12/20,1
芬兰,europe,2/13/20,1
芬兰,europe,2/14/20,1
芬兰,europe,2/15/20,1
芬兰,europe,2/16/20,1
芬兰,europe,2/17/20,1
芬兰,europe,2/18/20,1
芬兰,europe,2/19/20,1
芬兰,europe,2/20/20,1
芬兰,europe,2/21/20,1
芬兰,europe,2/22/20,1
芬兰,europe,2/23/20,1
芬兰,europe,2/24/20,1
芬兰,europe,2/25/20,1
芬兰,europe,2/26/20,1
芬兰,europe,2/27/20,2
芬兰,europe,2/28/20,2
芬兰,europe,2/29/20,3
芬兰,europe,3/1/20,3
芬兰,europe,3/2/20,6
芬兰,europe,3/3/20,7
芬兰,europe,3/4/20,7
芬兰,europe,3/5/20,12
芬兰,europe,3/6/20,15
芬兰,europe,3/7/20,19
芬兰,europe,3/8/20,19
芬兰,europe,3/9/20,30
芬兰,europe,3/10/20,40
芬兰,europe,3/11/20,40
芬兰,europe,3/12/20,65
芬兰,europe,3/13/20,155
芬兰,europe,3/14/20,155
芬兰,europe,3/15/20,244
芬兰,europe,3/16/20,244
芬兰,europe,3/17/20,272
芬兰,europe,3/18/20,333
芬兰,europe,3/19/20,359
芬兰,europe,3/20/20,400
芬兰,europe,3/21/20,521
芬兰,europe,3/22/20,521
芬兰,europe,3/23/20,626
芬兰,europe,3/24/20,700
芬兰,europe,3/25/20,792
以色列,me,2/21/20,1
以色列,me,2/22/20,1
以色列,me,2/23/20,1
以色列,me,2/24/20,2
以色列,me,2/25/20,2
以色列,me,2/26/20,6
以色列,me,2/27/20,6
以色列,me,2/28/20,8
以色列,me,2/29/20,9
以色列,me,3/1/20,10
以色列,me,3/2/20,10
以色列,me,3/3/20,12
以色列,me,3/4/20,15
以色列,me,3/5/20,15
以色列,me,3/6/20,17
以色列,me,3/7/20,21
以色列,me,3/8/20,25
以色列,me,3/9/20,39
以色列,me,3/10/20,50
以色列,me,3/11/20,76
以色列,me,3/12/20,100
以色列,me,3/13/20,126
以色列,me,3/14/20,154
以色列,me,3/15/20,200
以色列,me,3/16/20,344
以色列,me,3/17/20,344
以色列,me,3/18/20,433
以色列,me,3/19/20,529
以色列,me,3/20/20,705
以色列,me,3/21/20,883
以色列,me,3/22/20,945
以色列,me,3/23/20,1238
以色列,me,3/24/20,1656
以色列,me,3/25/20,2170
希腊,europe,2/26/20,1
希腊,europe,2/27/20,3
希腊,europe,2/28/20,4
希腊,europe,2/29/20,4
希腊,europe,3/1/20,7
希腊,europe,3/2/20,7
希腊,europe,3/3/20,7
希腊,europe,3/4/20,9
希腊,europe,3/5/20,31
希腊,europe,3/6/20,45
希腊,europe,3/7/20,46
希腊,europe,3/8/20,73
希腊,europe,3/9/20,73
希腊,europe,3/10/20,89
希腊,europe,3/11/20,99
希腊,europe,3/12/20,99
希腊,europe,3/13/20,117
希腊,europe,3/14/20,190
希腊,europe,3/15/20,228
希腊,europe,3/16/20,331
希腊,europe,3/17/20,352
希腊,europe,3/18/20,387
希腊,europe,3/19/20,418
希腊,europe,3/20/20,464
希腊,europe,3/21/20,495
希腊,europe,3/22/20,530
希腊,europe,3/23/20,624
希腊,europe,3/24/20,695
希腊,europe,3/25/20,743
捷克,europe,3/2/20,3
捷克,europe,3/3/20,5
捷克,europe,3/4/20,5
捷克,europe,3/5/20,8
捷克,europe,3/6/20,12
捷克,europe,3/7/20,18
捷克,europe,3/8/20,21
捷克,europe,3/9/20,32
捷克,europe,3/10/20,40
捷克,europe,3/11/20,61
捷克,europe,3/12/20,94
捷克,europe,3/13/20,116
捷克,europe,3/14/20,141
捷克,europe,3/15/20,189
捷克,europe,3/16/20,293
捷克,europe,3/17/20,344
捷克,europe,3/18/20,344
捷克,europe,3/19/20,572
捷克,europe,3/20/20,774
捷克,europe,3/21/20,833
捷克,europe,3/22/20,1047
捷克,europe,3/23/20,1165
捷克,europe,3/24/20,1236
捷克,europe,3/25/20,1497
冰岛,europe,2/29/20,1
冰岛,europe,3/1/20,1
冰岛,europe,3/2/20,3
冰岛,europe,3/3/20,9
冰岛,europe,3/4/20,20
冰岛,europe,3/5/20,34
冰岛,europe,3/6/20,37
冰岛,europe,3/7/20,45
冰岛,europe,3/8/20,55
冰岛,europe,3/9/20,58
冰岛,europe,3/10/20,65
冰岛,europe,3/11/20,81
冰岛,europe,3/12/20,109
冰岛,europe,3/13/20,117
冰岛,europe,3/14/20,134
冰岛,europe,3/15/20,134
冰岛,europe,3/16/20,171
冰岛,europe,3/17/20,180
冰岛,europe,3/18/20,220
冰岛,europe,3/19/20,250
冰岛,europe,3/20/20,330
冰岛,europe,3/21/20,409
冰岛,europe,3/22/20,473
冰岛,europe,3/23/20,568
冰岛,europe,3/24/20,588
冰岛,europe,3/25/20,648
斯洛文尼亚,europe,3/5/20,1
斯洛文尼亚,europe,3/6/20,7
斯洛文尼亚,europe,3/7/20,8
斯洛文尼亚,europe,3/8/20,16
斯洛文尼亚,europe,3/9/20,16
斯洛文尼亚,europe,3/10/20,31
斯洛文尼亚,europe,3/11/20,47
斯洛文尼亚,europe,3/12/20,89
斯洛文尼亚,europe,3/13/20,141
斯洛文尼亚,europe,3/14/20,181
斯洛文尼亚,europe,3/15/20,181
斯洛文尼亚,europe,3/16/20,219
斯洛文尼亚,europe,3/17/20,253
斯洛文尼亚,europe,3/18/20,253
斯洛文尼亚,europe,3/19/20,253
斯洛文尼亚,europe,3/20/20,286
斯洛文尼亚,europe,3/21/20,341
斯洛文尼亚,europe,3/22/20,341
斯洛文尼亚,europe,3/23/20,414
斯洛文尼亚,europe,3/24/20,442
斯洛文尼亚,europe,3/25/20,476
阿联酋,me,1/29/20,4
阿联酋,me,1/30/20,4
阿联酋,me,1/31/20,5
阿联酋,me,2/1/20,5
阿联酋,me,2/2/20,5
阿联酋,me,2/3/20,5
阿联酋,me,2/4/20,5
阿联酋,me,2/5/20,5
阿联酋,me,2/6/20,5
阿联酋,me,2/7/20,5
阿联酋,me,2/8/20,7
阿联酋,me,2/9/20,7
阿联酋,me,2/10/20,7
阿联酋,me,2/11/20,8
阿联酋,me,2/12/20,8
阿联酋,me,2/13/20,8
阿联酋,me,2/14/20,8
阿联酋,me,2/15/20,8
阿联酋,me,2/16/20,8
阿联酋,me,2/17/20,9
阿联酋,me,2/18/20,9
阿联酋,me,2/19/20,9
阿联酋,me,2/20/20,9
阿联酋,me,2/21/20,9
阿联酋,me,2/22/20,13
阿联酋,me,2/23/20,13
阿联酋,me,2/24/20,13
阿联酋,me,2/25/20,13
阿联酋,me,2/26/20,13
阿联酋,me,2/27/20,13
阿联酋,me,2/28/20,19
阿联酋,me,2/29/20,21
阿联酋,me,3/1/20,21
阿联酋,me,3/2/20,21
阿联酋,me,3/3/20,21
阿联酋,me,3/4/20,27
阿联酋,me,3/5/20,28
阿联酋,me,3/6/20,29
阿联酋,me,3/7/20,45
阿联酋,me,3/8/20,45
阿联酋,me,3/9/20,59
阿联酋,me,3/10/20,74
阿联酋,me,3/11/20,74
阿联酋,me,3/12/20,85
阿联酋,me,3/13/20,85
阿联酋,me,3/14/20,85
阿联酋,me,3/15/20,86
阿联酋,me,3/16/20,98
阿联酋,me,3/17/20,98
阿联酋,me,3/18/20,113
阿联酋,me,3/19/20,140
阿联酋,me,3/20/20,140
阿联酋,me,3/21/20,153
阿联酋,me,3/22/20,153
阿联酋,me,3/23/20,198
阿联酋,me,3/24/20,198
阿联酋,me,3/25/20,333
伊拉克,me,2/25/20,5
伊拉克,me,2/26/20,5
伊拉克,me,2/27/20,6
伊拉克,me,2/28/20,7
伊拉克,me,2/29/20,8
伊拉克,me,3/1/20,13
伊拉克,me,3/2/20,21
伊拉克,me,3/3/20,26
伊拉克,me,3/4/20,31
伊拉克,me,3/5/20,31
伊拉克,me,3/6/20,38
伊拉克,me,3/7/20,46
伊拉克,me,3/8/20,55
伊拉克,me,3/9/20,61
伊拉克,me,3/10/20,71
伊拉克,me,3/11/20,71
伊拉克,me,3/12/20,73
伊拉克,me,3/13/20,83
伊拉克,me,3/14/20,93
伊拉克,me,3/15/20,110
伊拉克,me,3/16/20,124
伊拉克,me,3/17/20,154
伊拉克,me,3/18/20,164
伊拉克,me,3/19/20,177
伊拉克,me,3/20/20,192
伊拉克,me,3/21/20,208
伊拉克,me,3/22/20,214
伊拉克,me,3/23/20,233
伊拉克,me,3/24/20,266
伊拉克,me,3/25/20,346
科威特,me,2/24/20,3
科威特,me,2/25/20,8
科威特,me,2/26/20,25
科威特,me,2/27/20,43
科威特,me,2/28/20,45
科威特,me,2/29/20,45
科威特,me,3/1/20,46
科威特,me,3/2/20,56
科威特,me,3/3/20,56
科威特,me,3/4/20,56
科威特,me,3/5/20,58
科威特,me,3/6/20,58
科威特,me,3/7/20,58
科威特,me,3/8/20,64
科威特,me,3/9/20,65
科威特,me,3/10/20,69
科威特,me,3/11/20,72
科威特,me,3/12/20,80
科威特,me,3/13/20,100
科威特,me,3/14/20,100
科威特,me,3/15/20,100
科威特,me,3/16/20,123
科威特,me,3/17/20,130
科威特,me,3/18/20,142
科威特,me,3/19/20,148
科威特,me,3/20/20,159
科威特,me,3/21/20,176
科威特,me,3/22/20,188
科威特,me,3/23/20,189
科威特,me,3/24/20,191
科威特,me,3/25/20,195
埃及,me,3/2/20,2
埃及,me,3/3/20,2
埃及,me,3/4/20,2
埃及,me,3/5/20,3
埃及,me,3/6/20,3
埃及,me,3/7/20,15
埃及,me,3/8/20,48
埃及,me,3/9/20,55
埃及,me,3/10/20,59
埃及,me,3/11/20,59
埃及,me,3/12/20,67
埃及,me,3/13/20,80
埃及,me,3/14/20,93
埃及,me,3/15/20,110
埃及,me,3/16/20,126
埃及,me,3/17/20,166
埃及,me,3/18/20,196
埃及,me,3/19/20,210
埃及,me,3/20/20,256
埃及,me,3/21/20,285
埃及,me,3/22/20,294
埃及,me,3/23/20,327
埃及,me,3/24/20,366
埃及,me,3/25/20,442
黎巴嫩,me,2/21/20,1
黎巴嫩,me,2/22/20,1
黎巴嫩,me,2/23/20,1
黎巴嫩,me,2/24/20,1
黎巴嫩,me,2/25/20,1
黎巴嫩,me,2/26/20,2
黎巴嫩,me,2/27/20,3
黎巴嫩,me,2/28/20,3
黎巴嫩,me,2/29/20,3
黎巴嫩,me,3/1/20,3
黎巴嫩,me,3/2/20,3
黎巴嫩,me,3/3/20,3
黎巴嫩,me,3/4/20,13
黎巴嫩,me,3/5/20,15
黎巴嫩,me,3/6/20,15
黎巴嫩,me,3/7/20,22
黎巴嫩,me,3/8/20,28
黎巴嫩,me,3/9/20,32
黎巴嫩,me,3/10/20,41
黎巴嫩,me,3/11/20,59
黎巴嫩,me,3/12/20,68
黎巴嫩,me,3/13/20,77
黎巴嫩,me,3/14/20,93
黎巴嫩,me,3/15/20,99
黎巴嫩,me,3/16/20,109
黎巴嫩,me,3/17/20,120
黎巴嫩,me,3/18/20,120
黎巴嫩,me,3/19/20,149
黎巴嫩,me,3/20/20,163
黎巴嫩,me,3/21/20,206
黎巴嫩,me,3/22/20,248
黎巴嫩,me,3/23/20,267
黎巴嫩,me,3/24/20,304
黎巴嫩,me,3/25/20,333
巴西,sa,2/26/20,1
巴西,sa,2/27/20,1
巴西,sa,2/28/20,1
巴西,sa,2/29/20,1
巴西,sa,3/1/20,2
巴西,sa,3/2/20,2
巴西,sa,3/3/20,2
巴西,sa,3/4/20,2
巴西,sa,3/5/20,3
巴西,sa,3/6/20,8
巴西,sa,3/7/20,13
巴西,sa,3/8/20,19
巴西,sa,3/9/20,25
巴西,sa,3/10/20,30
巴西,sa,3/11/20,34
巴西,sa,3/12/20,52
巴西,sa,3/13/20,77
巴西,sa,3/14/20,98
巴西,sa,3/15/20,121
巴西,sa,3/16/20,200
巴西,sa,3/17/20,234
巴西,sa,3/18/20,291
巴西,sa,3/19/20,514
巴西,sa,3/20/20,647
巴西,sa,3/21/20,970
巴西,sa,3/22/20,1128
巴西,sa,3/23/20,1546
巴西,sa,3/24/20,1891
巴西,sa,3/25/20,2201
泰国,asia,1/28/20,14
泰国,asia,1/29/20,14
泰国,asia,1/30/20,14
泰国,asia,1/31/20,19
泰国,asia,2/1/20,19
泰国,asia,2/2/20,19
泰国,asia,2/3/20,19
泰国,asia,2/4/20,25
泰国,asia,2/5/20,25
泰国,asia,2/6/20,25
泰国,asia,2/7/20,25
泰国,asia,2/8/20,32
泰国,asia,2/9/20,32
泰国,asia,2/10/20,32
泰国,asia,2/11/20,33
泰国,asia,2/12/20,33
泰国,asia,2/13/20,33
泰国,asia,2/14/20,33
泰国,asia,2/15/20,34
泰国,asia,2/16/20,35
泰国,asia,2/17/20,35
泰国,asia,2/18/20,35
泰国,asia,2/19/20,35
泰国,asia,2/20/20,35
泰国,asia,2/21/20,35
泰国,asia,2/22/20,35
泰国,asia,2/23/20,35
泰国,asia,2/24/20,35
泰国,asia,2/25/20,37
泰国,asia,2/26/20,40
泰国,asia,2/27/20,40
泰国,asia,2/28/20,41
泰国,asia,2/29/20,42
泰国,asia,3/1/20,42
泰国,asia,3/2/20,43
泰国,asia,3/3/20,43
泰国,asia,3/4/20,43
泰国,asia,3/5/20,47
泰国,asia,3/6/20,48
泰国,asia,3/7/20,50
泰国,asia,3/8/20,50
泰国,asia,3/9/20,50
泰国,asia,3/10/20,53
泰国,asia,3/11/20,59
泰国,asia,3/12/20,70
泰国,asia,3/13/20,75
泰国,asia,3/14/20,82
泰国,asia,3/15/20,114
泰国,asia,3/16/20,147
泰国,asia,3/17/20,177
泰国,asia,3/18/20,212
泰国,asia,3/19/20,272
泰国,asia,3/20/20,322
泰国,asia,3/21/20,411
泰国,asia,3/22/20,599
泰国,asia,3/23/20,721
泰国,asia,3/24/20,827
泰国,asia,3/25/20,934
印度,asia,1/30/20,1
印度,asia,1/31/20,1
印度,asia,2/1/20,1
印度,asia,2/2/20,2
印度,asia,2/3/20,3
印度,asia,2/4/20,3
印度,asia,2/5/20,3
印度,asia,2/6/20,3
印度,asia,2/7/20,3
印度,asia,2/8/20,3
印度,asia,2/9/20,3
印度,asia,2/10/20,3
印度,asia,2/11/20,3
印度,asia,2/12/20,3
印度,asia,2/13/20,3
印度,asia,2/14/20,3
印度,asia,2/15/20,3
印度,asia,2/16/20,3
印度,asia,2/17/20,3
印度,asia,2/18/20,3
印度,asia,2/19/20,3
印度,asia,2/20/20,3
印度,asia,2/21/20,3
印度,asia,2/22/20,3
印度,asia,2/23/20,3
印度,asia,2/24/20,3
印度,asia,2/25/20,3
印度,asia,2/26/20,3
印度,asia,2/27/20,3
印度,asia,2/28/20,3
印度,asia,2/29/20,3
印度,asia,3/1/20,3
印度,asia,3/2/20,5
印度,asia,3/3/20,11
印度,asia,3/4/20,28
印度,asia,3/5/20,30
印度,asia,3/6/20,31
印度,asia,3/7/20,33
印度,asia,3/8/20,40
印度,asia,3/9/20,43
印度,asia,3/10/20,59
印度,asia,3/11/20,62
印度,asia,3/12/20,74
印度,asia,3/13/20,81
印度,asia,3/14/20,84
印度,asia,3/15/20,107
印度,asia,3/16/20,117
印度,asia,3/17/20,137
印度,asia,3/18/20,151
印度,asia,3/19/20,173
印度,asia,3/20/20,223
印度,asia,3/21/20,283
印度,asia,3/22/20,341
印度,asia,3/23/20,425
印度,asia,3/24/20,519
印度,asia,3/25/20,606
爱尔兰,europe,3/1/20,1
爱尔兰,europe,3/2/20,1
爱尔兰,europe,3/3/20,1
爱尔兰,europe,3/4/20,2
爱尔兰,europe,3/5/20,6
爱尔兰,europe,3/6/20,13
爱尔兰,europe,3/7/20,18
爱尔兰,europe,3/8/20,19
爱尔兰,europe,3/9/20,21
爱尔兰,europe,3/10/20,24
爱尔兰,europe,3/11/20,34
爱尔兰,europe,3/12/20,43
爱尔兰,europe,3/13/20,70
爱尔兰,europe,3/14/20,90
爱尔兰,europe,3/15/20,129
爱尔兰,europe,3/16/20,169
爱尔兰,europe,3/17/20,223
爱尔兰,europe,3/18/20,292
爱尔兰,europe,3/19/20,366
爱尔兰,europe,3/20/20,557
爱尔兰,europe,3/21/20,683
爱尔兰,europe,3/22/20,785
爱尔兰,europe,3/23/20,906
爱尔兰,europe,3/24/20,1125
爱尔兰,europe,3/25/20,1329
圣马力诺,europe,3/6/20,23
圣马力诺,europe,3/7/20,23
圣马力诺,europe,3/8/20,26
圣马力诺,europe,3/9/20,36
圣马力诺,europe,3/10/20,51
圣马力诺,europe,3/11/20,62
圣马力诺,europe,3/12/20,69
圣马力诺,europe,3/13/20,69
圣马力诺,europe,3/14/20,73
圣马力诺,europe,3/15/20,73
圣马力诺,europe,3/16/20,98
圣马力诺,europe,3/17/20,98
圣马力诺,europe,3/18/20,98
圣马力诺,europe,3/19/20,109
圣马力诺,europe,3/20/20,109
圣马力诺,europe,3/21/20,151
圣马力诺,europe,3/22/20,151
圣马力诺,europe,3/23/20,175
印度尼西亚,asia,3/2/20,2
印度尼西亚,asia,3/3/20,2
印度尼西亚,asia,3/4/20,2
印度尼西亚,asia,3/5/20,2
印度尼西亚,asia,3/6/20,4
印度尼西亚,asia,3/7/20,4
印度尼西亚,asia,3/8/20,6
印度尼西亚,asia,3/9/20,19
印度尼西亚,asia,3/10/20,27
印度尼西亚,asia,3/11/20,34
印度尼西亚,asia,3/12/20,34
印度尼西亚,asia,3/13/20,69
印度尼西亚,asia,3/14/20,96
印度尼西亚,asia,3/15/20,117
印度尼西亚,asia,3/16/20,134
印度尼西亚,asia,3/17/20,172
印度尼西亚,asia,3/18/20,227
印度尼西亚,asia,3/19/20,309
印度尼西亚,asia,3/20/20,369
印度尼西亚,asia,3/21/20,450
印度尼西亚,asia,3/22/20,514
印度尼西亚,asia,3/23/20,579
印度尼西亚,asia,3/24/20,686
印度尼西亚,asia,3/25/20,790
沙特阿拉伯,me,3/3/20,1
沙特阿拉伯,me,3/4/20,1
沙特阿拉伯,me,3/5/20,2
沙特阿拉伯,me,3/6/20,5
沙特阿拉伯,me,3/7/20,7
沙特阿拉伯,me,3/8/20,11
沙特阿拉伯,me,3/9/20,15
沙特阿拉伯,me,3/10/20,20
沙特阿拉伯,me,3/11/20,21
沙特阿拉伯,me,3/12/20,45
沙特阿拉伯,me,3/13/20,62
沙特阿拉伯,me,3/14/20,86
沙特阿拉伯,me,3/15/20,103
沙特阿拉伯,me,3/16/20,118
沙特阿拉伯,me,3/17/20,133
沙特阿拉伯,me,3/18/20,171
沙特阿拉伯,me,3/19/20,238
沙特阿拉伯,me,3/20/20,274
沙特阿拉伯,me,3/21/20,392
沙特阿拉伯,me,3/22/20,511
沙特阿拉伯,me,3/23/20,562
沙特阿拉伯,me,3/24/20,767
沙特阿拉伯,me,3/25/20,900
葡萄牙,europe,3/2/20,2
葡萄牙,europe,3/3/20,2
葡萄牙,europe,3/4/20,5
葡萄牙,europe,3/5/20,5
葡萄牙,europe,3/6/20,5
葡萄牙,europe,3/7/20,15
葡萄牙,europe,3/8/20,18
葡萄牙,europe,3/9/20,30
葡萄牙,europe,3/10/20,30
葡萄牙,europe,3/11/20,41
葡萄牙,europe,3/12/20,59
葡萄牙,europe,3/13/20,112
葡萄牙,europe,3/14/20,112
葡萄牙,europe,3/15/20,169
葡萄牙,europe,3/16/20,245
葡萄牙,europe,3/17/20,448
葡萄牙,europe,3/18/20,448
葡萄牙,europe,3/19/20,785
葡萄牙,europe,3/20/20,785
葡萄牙,europe,3/21/20,1280
葡萄牙,europe,3/22/20,1600
葡萄牙,europe,3/23/20,2060
葡萄牙,europe,3/24/20,2362
葡萄牙,europe,3/25/20,2995
罗马尼亚,europe,2/27/20,1
罗马尼亚,europe,2/28/20,3
罗马尼亚,europe,2/29/20,3
罗马尼亚,europe,3/1/20,3
罗马尼亚,europe,3/2/20,3
罗马尼亚,europe,3/3/20,3
罗马尼亚,europe,3/4/20,4
罗马尼亚,europe,3/5/20,6
罗马尼亚,europe,3/6/20,7
罗马尼亚,europe,3/7/20,9
罗马尼亚,europe,3/8/20,14
罗马尼亚,europe,3/9/20,15
罗马尼亚,europe,3/10/20,17
罗马尼亚,europe,3/11/20,31
罗马尼亚,europe,3/12/20,49
罗马尼亚,europe,3/13/20,70
罗马尼亚,europe,3/14/20,101
罗马尼亚,europe,3/15/20,123
罗马尼亚,europe,3/16/20,123
罗马尼亚,europe,3/17/20,158
罗马尼亚,europe,3/18/20,158
罗马尼亚,europe,3/19/20,158
罗马尼亚,europe,3/20/20,277
罗马尼亚,europe,3/21/20,308
罗马尼亚,europe,3/22/20,433
罗马尼亚,europe,3/23/20,433
罗马尼亚,europe,3/24/20,763
罗马尼亚,europe,3/25/20,763
菲律宾,asia,1/28/20,1
菲律宾,asia,1/29/20,1
菲律宾,asia,1/30/20,1
菲律宾,asia,1/31/20,1
菲律宾,asia,2/1/20,1
菲律宾,asia,2/2/20,2
菲律宾,asia,2/3/20,2
菲律宾,asia,2/4/20,2
菲律宾,asia,2/5/20,3
菲律宾,asia,2/6/20,3
菲律宾,asia,2/7/20,3
菲律宾,asia,2/8/20,3
菲律宾,asia,2/9/20,3
菲律宾,asia,2/10/20,3
菲律宾,asia,2/11/20,3
菲律宾,asia,2/12/20,3
菲律宾,asia,2/13/20,3
菲律宾,asia,2/14/20,3
菲律宾,asia,2/15/20,3
菲律宾,asia,2/16/20,3
菲律宾,asia,2/17/20,3
菲律宾,asia,2/18/20,3
菲律宾,asia,2/19/20,3
菲律宾,asia,2/20/20,3
菲律宾,asia,2/21/20,3
菲律宾,asia,2/22/20,3
菲律宾,asia,2/23/20,3
菲律宾,asia,2/24/20,3
菲律宾,asia,2/25/20,3
菲律宾,asia,2/26/20,3
菲律宾,asia,2/27/20,3
菲律宾,asia,2/28/20,3
菲律宾,asia,2/29/20,3
菲律宾,asia,3/1/20,3
菲律宾,asia,3/2/20,5
菲律宾,asia,3/3/20,5
菲律宾,asia,3/4/20,5
菲律宾,asia,3/5/20,5
菲律宾,asia,3/6/20,5
菲律宾,asia,3/7/20,6
菲律宾,asia,3/8/20,6
菲律宾,asia,3/9/20,20
菲律宾,asia,3/10/20,35
菲律宾,asia,3/11/20,49
菲律宾,asia,3/12/20,52
菲律宾,asia,3/13/20,64
菲律宾,asia,3/14/20,98
菲律宾,asia,3/15/20,140
菲律宾,asia,3/16/20,142
菲律宾,asia,3/17/20,187
菲律宾,asia,3/18/20,202
菲律宾,asia,3/19/20,217
菲律宾,asia,3/20/20,230
菲律宾,asia,3/21/20,307
菲律宾,asia,3/22/20,380
菲律宾,asia,3/23/20,462
菲律宾,asia,3/24/20,552
菲律宾,asia,3/25/20,636
波兰,europe,3/4/20,1
波兰,europe,3/5/20,1
波兰,europe,3/6/20,1
波兰,europe,3/7/20,5
波兰,europe,3/8/20,8
波兰,europe,3/9/20,16
波兰,europe,3/10/20,18
波兰,europe,3/11/20,25
波兰,europe,3/12/20,47
波兰,europe,3/13/20,51
波兰,europe,3/14/20,68
波兰,europe,3/15/20,104
波兰,europe,3/16/20,125
波兰,europe,3/17/20,177
波兰,europe,3/18/20,238
波兰,europe,3/19/20,287
波兰,europe,3/20/20,355
波兰,europe,3/21/20,425
波兰,europe,3/22/20,563
波兰,europe,3/23/20,634
波兰,europe,3/24/20,749
波兰,europe,3/25/20,901
越南,asia,1/28/20,2
越南,asia,1/29/20,2
越南,asia,1/30/20,5
越南,asia,1/31/20,5
